Country or Area,Element Code,Element,Year,Unit,Value,Value Footnotes
Argentina,41,Yield,1971,Hg/Ha,0,NR
Argentina,41,Yield,1970,Hg/Ha,0,NR
Argentina,41,Yield,1969,Hg/Ha,0,NR
Argentina,41,Yield,1968,Hg/Ha,0,NR
Argentina,41,Yield,1967,Hg/Ha,0,NR
Argentina,41,Yield,1966,Hg/Ha,0,NR
Argentina,41,Yield,1965,Hg/Ha,0,NR
Argentina,41,Yield,1964,Hg/Ha,0,NR
Argentina,41,Yield,1963,Hg/Ha,0,NR
Argentina,41,Yield,1962,Hg/Ha,0,NR
Argentina,41,Yield,1961,Hg/Ha,0,NR
Argentina,51,Production Quantity,2007,tonnes,25500,F 
Argentina,51,Production Quantity,2006,tonnes,25200,F 
Argentina,51,Production Quantity,2005,tonnes,25000,F 
Argentina,51,Production Quantity,2004,tonnes,25000,F 
Argentina,51,Production Quantity,2003,tonnes,25000,F 
Argentina,51,Production Quantity,2002,tonnes,25000,F 
Argentina,51,Production Quantity,2001,tonnes,24688,
Argentina,51,Production Quantity,2000,tonnes,24275,
Argentina,51,Production Quantity,1999,tonnes,28000,
Argentina,51,Production Quantity,1998,tonnes,28040,
Argentina,51,Production Quantity,1997,tonnes,27230,
Argentina,51,Production Quantity,1996,tonnes,18500,
Argentina,51,Production Quantity,1995,tonnes,22200,
Argentina,51,Production Quantity,1994,tonnes,23000,
Argentina,51,Production Quantity,1993,tonnes,21800,
Argentina,51,Production Quantity,1992,tonnes,22500,
Argentina,51,Production Quantity,1991,tonnes,18900,
Argentina,51,Production Quantity,1990,tonnes,19100,
Argentina,51,Production Quantity,1989,tonnes,16550,
Argentina,51,Production Quantity,1988,tonnes,23000,
Argentina,51,Production Quantity,1987,tonnes,11550,
Argentina,51,Production Quantity,1986,tonnes,12080,
Argentina,51,Production Quantity,1985,tonnes,25900,
Argentina,51,Production Quantity,1984,tonnes,28600,
Argentina,51,Production Quantity,1983,tonnes,25800,
Argentina,51,Production Quantity,1982,tonnes,19100,
Argentina,51,Production Quantity,1981,tonnes,10700,
Argentina,51,Production Quantity,1980,tonnes,21000,
Argentina,51,Production Quantity,1979,tonnes,25000,
Argentina,51,Production Quantity,1978,tonnes,23000,
Argentina,51,Production Quantity,1977,tonnes,26000,
Argentina,51,Production Quantity,1976,tonnes,21600,
Argentina,51,Production Quantity,1975,tonnes,19000,
Argentina,51,Production Quantity,1974,tonnes,18100,
Argentina,51,Production Quantity,1973,tonnes,7400,
Argentina,51,Production Quantity,1972,tonnes,18100,
Argentina,51,Production Quantity,1971,tonnes,17900,
Argentina,51,Production Quantity,1970,tonnes,17000,
Argentina,51,Production Quantity,1969,tonnes,17500,
Argentina,51,Production Quantity,1968,tonnes,17600,
Argentina,51,Production Quantity,1967,tonnes,17500,
Argentina,51,Production Quantity,1966,tonnes,13000,
Argentina,51,Production Quantity,1965,tonnes,12700,
Argentina,51,Production Quantity,1964,tonnes,12100,
Argentina,51,Production Quantity,1963,tonnes,13450,
Argentina,51,Production Quantity,1962,tonnes,13400,
Argentina,51,Production Quantity,1961,tonnes,15400,
Armenia,31,Area Harvested,2007,Ha,6000,
Armenia,31,Area Harvested,2006,Ha,5700,
Armenia,31,Area Harvested,2005,Ha,5300,
Armenia,31,Area Harvested,2004,Ha,5100,
Armenia,31,Area Harvested,2003,Ha,3400,
Armenia,31,Area Harvested,2002,Ha,3200,
Armenia,31,Area Harvested,2001,Ha,3243,
Armenia,31,Area Harvested,2000,Ha,3300,
Armenia,31,Area Harvested,1999,Ha,3786,
Armenia,31,Area Harvested,1998,Ha,3600,
Armenia,31,Area Harvested,1997,Ha,4200,
Armenia,31,Area Harvested,1996,Ha,5700,
Armenia,31,Area Harvested,1995,Ha,6000,
Armenia,31,Area Harvested,1994,Ha,6200,
Armenia,31,Area Harvested,1993,Ha,5600,
Armenia,31,Area Harvested,1992,Ha,5800,
Armenia,41,Yield,2007,Hg/Ha,26666,Fc
Armenia,41,Yield,2006,Hg/Ha,43508,Fc
Armenia,41,Yield,2005,Hg/Ha,28301,Fc
Armenia,41,Yield,2004,Hg/Ha,10588,Fc
Armenia,41,Yield,2003,Hg/Ha,13235,Fc
Armenia,41,Yield,2002,Hg/Ha,15625,Fc
Armenia,41,Yield,2001,Hg/Ha,33302,Fc
Armenia,41,Yield,2000,Hg/Ha,111272,Fc
Armenia,41,Yield,1999,Hg/Ha,40628,Fc
Armenia,41,Yield,1998,Hg/Ha,61388,Fc
Armenia,41,Yield,1997,Hg/Ha,33571,Fc
Armenia,41,Yield,1996,Hg/Ha,32807,Fc
Armenia,41,Yield,1995,Hg/Ha,29333,Fc
Armenia,41,Yield,1994,Hg/Ha,24677,Fc
Armenia,41,Yield,1993,Hg/Ha,10535,Fc
Armenia,41,Yield,1992,Hg/Ha,27586,Fc
Armenia,51,Production Quantity,2007,tonnes,16000,
Armenia,51,Production Quantity,2006,tonnes,24800,
Armenia,51,Production Quantity,2005,tonnes,15000,
Armenia,51,Production Quantity,2004,tonnes,5400,
Armenia,51,Production Quantity,2003,tonnes,4500,
Armenia,51,Production Quantity,2002,tonnes,5000,
Armenia,51,Production Quantity,2001,tonnes,10800,
Armenia,51,Production Quantity,2000,tonnes,36720,
Armenia,51,Production Quantity,1999,tonnes,15382,
Armenia,51,Production Quantity,1998,tonnes,22100,
Armenia,51,Production Quantity,1997,tonnes,14100,
Armenia,51,Production Quantity,1996,tonnes,18700,
Armenia,51,Production Quantity,1995,tonnes,17600,
Armenia,51,Production Quantity,1994,tonnes,15300,
Armenia,51,Production Quantity,1993,tonnes,5900,
Armenia,51,Production Quantity,1992,tonnes,16000,
Australia,31,Area Harvested,2007,Ha,6000,F 
Australia,31,Area Harvested,2006,Ha,6000,F 
Australia,31,Area Harvested,2005,Ha,3100,F 
Australia,31,Area Harvested,2004,Ha,3100,F 
Australia,31,Area Harvested,2003,Ha,3100,F 
Australia,31,Area Harvested,2002,Ha,3000,F 
Australia,31,Area Harvested,2001,Ha,3100,F 
Australia,31,Area Harvested,2000,Ha,3100,F 
Australia,31,Area Harvested,1999,Ha,3370,F 
Australia,31,Area Harvested,1998,Ha,3370,F 
Australia,31,Area Harvested,1997,Ha,3370,F 
Australia,31,Area Harvested,1996,Ha,3330,F 
Australia,31,Area Harvested,1995,Ha,3310,F 
Australia,31,Area Harvested,1994,Ha,3280,F 
Australia,31,Area Harvested,1993,Ha,3020,F 
Australia,31,Area Harvested,1992,Ha,2870,F 
Australia,31,Area Harvested,1991,Ha,2850,F 
Australia,31,Area Harvested,1990,Ha,2950,F 
Australia,31,Area Harvested,1989,Ha,2720,F 
Australia,31,Area Harvested,1988,Ha,2510,F 
Australia,31,Area Harvested,1987,Ha,2300,F 
Australia,31,Area Harvested,1986,Ha,2200,F 
Australia,31,Area Harvested,1985,Ha,2380,F 
Australia,31,Area Harvested,1984,Ha,2330,F 
Australia,31,Area Harvested,1983,Ha,2260,F 
Australia,31,Area Harvested,1982,Ha,2330,F 
Australia,31,Area Harvested,1981,Ha,2350,F 
Australia,31,Area Harvested,1980,Ha,2370,F 
Australia,31,Area Harvested,1979,Ha,2360,F 
Australia,31,Area Harvested,1978,Ha,2390,F 
Australia,31,Area Harvested,1977,Ha,2420,F 
Australia,31,Area Harvested,1976,Ha,2630,F 
Australia,31,Area Harvested,1975,Ha,2820,F 
Australia,31,Area Harvested,1974,Ha,3110,F 
Australia,31,Area Harvested,1973,Ha,3340,F 
Australia,31,Area Harvested,1972,Ha,3440,
Australia,31,Area Harvested,1971,Ha,3440,
Australia,31,Area Harvested,1970,Ha,3430,
Australia,31,Area Harvested,1969,Ha,3532,
Australia,31,Area Harvested,1968,Ha,3590,
Australia,31,Area Harvested,1967,Ha,3829,
Australia,31,Area Harvested,1966,Ha,3793,
Australia,31,Area Harvested,1965,Ha,3790,
Australia,31,Area Harvested,1964,Ha,4059,
Australia,31,Area Harvested,1963,Ha,4005,
Australia,31,Area Harvested,1962,Ha,3794,
Australia,31,Area Harvested,1961,Ha,3794,
Australia,41,Yield,2007,Hg/Ha,28878,Fc
Australia,41,Yield,2006,Hg/Ha,28200,Fc
Australia,41,Yield,2005,Hg/Ha,63541,Fc
Australia,41,Yield,2004,Hg/Ha,34380,Fc
Australia,41,Yield,2003,Hg/Ha,63683,Fc
Australia,41,Yield,2002,Hg/Ha,41183,Fc
Australia,41,Yield,2001,Hg/Ha,66577,Fc
Australia,41,Yield,2000,Hg/Ha,64112,Fc
Australia,41,Yield,1999,Hg/Ha,63747,Fc
Australia,41,Yield,1998,Hg/Ha,58994,Fc
Australia,41,Yield,1997,Hg/Ha,76913,Fc
Australia,41,Yield,1996,Hg/Ha,64984,Fc
Australia,41,Yield,1995,Hg/Ha,89888,Fc
Australia,41,Yield,1994,Hg/Ha,64634,Fc
Australia,41,Yield,1993,Hg/Ha,97559,Fc
Australia,41,Yield,1992,Hg/Ha,110634,Fc
Australia,41,Yield,1991,Hg/Ha,88529,Fc
Australia,41,Yield,1990,Hg/Ha,100627,Fc
Australia,41,Yield,1989,Hg/Ha,102738,Fc
Australia,41,Yield,1988,Hg/Ha,112968,Fc
Australia,41,Yield,1987,Hg/Ha,115300,Fc
Australia,41,Yield,1986,Hg/Ha,127272,Fc
Australia,41,Yield,1985,Hg/Ha,102878,Fc
Australia,41,Yield,1984,Hg/Ha,101287,Fc
Australia,41,Yield,1983,Hg/Ha,118805,Fc
Australia,41,Yield,1982,Hg/Ha,116167,Fc
Australia,41,Yield,1981,Hg/Ha,130302,Fc
Australia,41,Yield,1980,Hg/Ha,111194,Fc
Australia,41,Yield,1979,Hg/Ha,131563,Fc
Australia,41,Yield,1978,Hg/Ha,103907,Fc
Australia,41,Yield,1977,Hg/Ha,110500,Fc
Australia,41,Yield,1976,Hg/Ha,99627,Fc
Australia,41,Yield,1975,Hg/Ha,99535,Fc
Australia,41,Yield,1974,Hg/Ha,121250,Fc
Australia,41,Yield,1973,Hg/Ha,131577,Fc
Australia,41,Yield,1972,Hg/Ha,135781,Fc
Australia,41,Yield,1971,Hg/Ha,153494,Fc
Australia,41,Yield,1970,Hg/Ha,115186,Fc
Australia,41,Yield,1969,Hg/Ha,123539,Fc
Australia,41,Yield,1968,Hg/Ha,92094,Fc
Australia,41,Yield,1967,Hg/Ha,136772,Fc
Australia,41,Yield,1966,Hg/Ha,102045,Fc
Australia,41,Yield,1965,Hg/Ha,113068,Fc
Australia,41,Yield,1964,Hg/Ha,86336,Fc
Australia,41,Yield,1963,Hg/Ha,104022,Fc
Australia,41,Yield,1962,Hg/Ha,107250,Fc
Australia,41,Yield,1961,Hg/Ha,107250,Fc
Australia,51,Production Quantity,2007,tonnes,17327,F 
Australia,51,Production Quantity,2006,tonnes,16920,
Australia,51,Production Quantity,2005,tonnes,19698,
Australia,51,Production Quantity,2004,tonnes,10658,
Australia,51,Production Quantity,2003,tonnes,19742,
Australia,51,Production Quantity,2002,tonnes,12355,
Australia,51,Production Quantity,2001,tonnes,20639,
Australia,51,Production Quantity,2000,tonnes,19875,
Australia,51,Production Quantity,1999,tonnes,21483,
Australia,51,Production Quantity,1998,tonnes,19881,
Australia,51,Production Quantity,1997,tonnes,25920,
Australia,51,Production Quantity,1996,tonnes,21640,
Australia,51,Production Quantity,1995,tonnes,29753,
Australia,51,Production Quantity,1994,tonnes,21200,
Australia,51,Production Quantity,1993,tonnes,29463,
Australia,51,Production Quantity,1992,tonnes,31752,
Australia,51,Production Quantity,1991,tonnes,25231,
Australia,51,Production Quantity,1990,tonnes,29685,
Australia,51,Production Quantity,1989,tonnes,27945,
Australia,51,Production Quantity,1988,tonnes,28355,
Australia,51,Production Quantity,1987,tonnes,26519,
Australia,51,Production Quantity,1986,tonnes,28000,
Australia,51,Production Quantity,1985,tonnes,24485,
Australia,51,Production Quantity,1984,tonnes,23600,
Australia,51,Production Quantity,1983,tonnes,26850,
Australia,51,Production Quantity,1982,tonnes,27067,
Australia,51,Production Quantity,1981,tonnes,30621,
Australia,51,Production Quantity,1980,tonnes,26353,
Australia,51,Production Quantity,1979,tonnes,31049,
Australia,51,Production Quantity,1978,tonnes,24834,
Australia,51,Production Quantity,1977,tonnes,26741,
Australia,51,Production Quantity,1976,tonnes,26202,
Australia,51,Production Quantity,1975,tonnes,28069,
Australia,51,Production Quantity,1974,tonnes,37709,
Australia,51,Production Quantity,1973,tonnes,43947,
Australia,51,Production Quantity,1972,tonnes,46709,
Australia,51,Production Quantity,1971,tonnes,52802,
Australia,51,Production Quantity,1970,tonnes,39509,
Australia,51,Production Quantity,1969,tonnes,43634,
Australia,51,Production Quantity,1968,tonnes,33062,
Australia,51,Production Quantity,1967,tonnes,52370,
Australia,51,Production Quantity,1966,tonnes,38706,
Australia,51,Production Quantity,1965,tonnes,42853,
Australia,51,Production Quantity,1964,tonnes,35044,
Australia,51,Production Quantity,1963,tonnes,41661,
Australia,51,Production Quantity,1962,tonnes,40691,
Australia,51,Production Quantity,1961,tonnes,40691,
Austria,31,Area Harvested,2007,Ha,503,
Austria,31,Area Harvested,2006,Ha,472,
Austria,31,Area Harvested,2005,Ha,456,
Austria,31,Area Harvested,2004,Ha,443,
Austria,31,Area Harvested,2003,Ha,385,
Austria,31,Area Harvested,2002,Ha,385,
Austria,31,Area Harvested,2001,Ha,440,
Austria,31,Area Harvested,2000,Ha,440,
Austria,31,Area Harvested,1999,Ha,433,
Austria,31,Area Harvested,1998,Ha,363,
Austria,31,Area Harvested,1997,Ha,363,
Austria,31,Area Harvested,1996,Ha,271,
Austria,31,Area Harvested,1995,Ha,253,
Austria,31,Area Harvested,1994,Ha,153,
Austria,31,Area Harvested,1993,Ha,153,
Austria,31,Area Harvested,1992,Ha,151,
Austria,31,Area Harvested,1991,Ha,138,
Austria,31,Area Harvested,1990,Ha,131,
Austria,31,Area Harvested,1989,Ha,2100,F 
Austria,31,Area Harvested,1988,Ha,2090,F 
Austria,31,Area Harvested,1987,Ha,2090,F 
Austria,31,Area Harvested,1986,Ha,2080,F 
Austria,31,Area Harvested,1985,Ha,2070,F 
Austria,31,Area Harvested,1984,Ha,0,NR
Austria,31,Area Harvested,1983,Ha,0,NR
Austria,31,Area Harvested,1982,Ha,0,NR
Austria,31,Area Harvested,1981,Ha,0,NR
Austria,31,Area Harvested,1980,Ha,0,NR
Austria,31,Area Harvested,1979,Ha,0,NR
Austria,31,Area Harvested,1978,Ha,0,NR
Austria,31,Area Harvested,1977,Ha,0,NR
Austria,31,Area Harvested,1976,Ha,0,NR
Austria,31,Area Harvested,1975,Ha,0,NR
Austria,31,Area Harvested,1974,Ha,0,NR
Austria,31,Area Harvested,1973,Ha,0,NR
Austria,31,Area Harvested,1972,Ha,0,NR
Austria,31,Area Harvested,1971,Ha,0,NR
Austria,31,Area Harvested,1970,Ha,0,NR
Austria,31,Area Harvested,1969,Ha,0,NR
Austria,31,Area Harvested,1968,Ha,0,NR
Austria,31,Area Harvested,1967,Ha,0,NR
Austria,31,Area Harvested,1966,Ha,0,NR
Austria,31,Area Harvested,1965,Ha,0,NR
Austria,31,Area Harvested,1964,Ha,0,NR
Austria,31,Area Harvested,1963,Ha,0,NR
Austria,31,Area Harvested,1962,Ha,0,NR
Austria,31,Area Harvested,1961,Ha,0,NR
Austria,41,Yield,2007,Hg/Ha,289324,Fc
Austria,41,Yield,2006,Hg/Ha,533961,Fc
Austria,41,Yield,2005,Hg/Ha,287061,Fc
Austria,41,Yield,2004,Hg/Ha,355440,Fc
Austria,41,Yield,2003,Hg/Ha,452155,Fc
Austria,41,Yield,2002,Hg/Ha,163662,Fc
Austria,41,Yield,2001,Hg/Ha,253840,Fc
Austria,41,Yield,2000,Hg/Ha,315136,Fc
Austria,41,Yield,1999,Hg/Ha,522725,Fc
Austria,41,Yield,1998,Hg/Ha,240440,Fc
Austria,41,Yield,1997,Hg/Ha,341487,Fc
Austria,41,Yield,1996,Hg/Ha,495239,Fc
Austria,41,Yield,1995,Hg/Ha,674426,Fc
Austria,41,Yield,1994,Hg/Ha,453333,Fc
Austria,41,Yield,1993,Hg/Ha,491634,Fc
Austria,41,Yield,1992,Hg/Ha,832516,Fc
Austria,41,Yield,1991,Hg/Ha,830724,Fc
Austria,41,Yield,1990,Hg/Ha,816412,Fc
Austria,41,Yield,1989,Hg/Ha,73852,Fc
Austria,41,Yield,1988,Hg/Ha,30066,Fc
Austria,41,Yield,1987,Hg/Ha,41177,Fc
Austria,41,Yield,1986,Hg/Ha,62312,Fc
Austria,41,Yield,1985,Hg/Ha,65574,Fc
Austria,41,Yield,1984,Hg/Ha,0,NR
Austria,41,Yield,1983,Hg/Ha,0,NR
Austria,41,Yield,1982,Hg/Ha,0,NR
Austria,41,Yield,1981,Hg/Ha,0,NR
Austria,41,Yield,1980,Hg/Ha,0,NR
Austria,41,Yield,1979,Hg/Ha,0,NR
Austria,41,Yield,1978,Hg/Ha,0,NR
Austria,41,Yield,1977,Hg/Ha,0,NR
Austria,41,Yield,1976,Hg/Ha,0,NR
Austria,41,Yield,1975,Hg/Ha,0,NR
Austria,41,Yield,1974,Hg/Ha,0,NR
Austria,41,Yield,1973,Hg/Ha,0,NR
Austria,41,Yield,1972,Hg/Ha,0,NR
Austria,41,Yield,1971,Hg/Ha,0,NR
Austria,41,Yield,1970,Hg/Ha,0,NR
Austria,41,Yield,1969,Hg/Ha,0,NR
Austria,41,Yield,1968,Hg/Ha,0,NR
Austria,41,Yield,1967,Hg/Ha,0,NR
Austria,41,Yield,1966,Hg/Ha,0,NR
Austria,41,Yield,1965,Hg/Ha,0,NR
Austria,41,Yield,1964,Hg/Ha,0,NR
Austria,41,Yield,1963,Hg/Ha,0,NR
Austria,41,Yield,1962,Hg/Ha,0,NR
Austria,41,Yield,1961,Hg/Ha,0,NR
Austria,51,Production Quantity,2007,tonnes,14553,
Austria,51,Production Quantity,2006,tonnes,25203,
Austria,51,Production Quantity,2005,tonnes,13090,
Austria,51,Production Quantity,2004,tonnes,15746,
Austria,51,Production Quantity,2003,tonnes,17408,
Austria,51,Production Quantity,2002,tonnes,6301,
Austria,51,Production Quantity,2001,tonnes,11169,
Austria,51,Production Quantity,2000,tonnes,13866,
Austria,51,Production Quantity,1999,tonnes,22634,
Austria,51,Production Quantity,1998,tonnes,8728,
Austria,51,Production Quantity,1997,tonnes,12396,
Austria,51,Production Quantity,1996,tonnes,13421,
Austria,51,Production Quantity,1995,tonnes,17063,
Austria,51,Production Quantity,1994,tonnes,6936,
Austria,51,Production Quantity,1993,tonnes,7522,
Austria,51,Production Quantity,1992,tonnes,12571,
Austria,51,Production Quantity,1991,tonnes,11464,
Austria,51,Production Quantity,1990,tonnes,10695,
Austria,51,Production Quantity,1989,tonnes,15509,
Austria,51,Production Quantity,1988,tonnes,6284,
Austria,51,Production Quantity,1987,tonnes,8606,
Austria,51,Production Quantity,1986,tonnes,12961,
Austria,51,Production Quantity,1985,tonnes,13574,
Austria,51,Production Quantity,1984,tonnes,14552,
Austria,51,Production Quantity,1983,tonnes,11223,
Austria,51,Production Quantity,1982,tonnes,18257,
Austria,51,Production Quantity,1981,tonnes,6169,
Austria,51,Production Quantity,1980,tonnes,13273,
Austria,51,Production Quantity,1979,tonnes,12400,
Austria,51,Production Quantity,1978,tonnes,14101,
Austria,51,Production Quantity,1977,tonnes,4304,
Austria,51,Production Quantity,1976,tonnes,9496,
Austria,51,Production Quantity,1975,tonnes,9269,
Austria,51,Production Quantity,1974,tonnes,14589,
Austria,51,Production Quantity,1973,tonnes,8867,
Austria,51,Production Quantity,1972,tonnes,11048,
Austria,51,Production Quantity,1971,tonnes,8370,
Austria,51,Production Quantity,1970,tonnes,18897,
Austria,51,Production Quantity,1969,tonnes,20689,
Austria,51,Production Quantity,1968,tonnes,17280,
Austria,51,Production Quantity,1967,tonnes,22233,
Austria,51,Production Quantity,1966,tonnes,18611,
Austria,51,Production Quantity,1965,tonnes,12976,
Austria,51,Production Quantity,1964,tonnes,18139,
Austria,51,Production Quantity,1963,tonnes,37412,
Austria,51,Production Quantity,1962,tonnes,19259,
Austria,51,Production Quantity,1961,tonnes,33952,
Azerbaijan,31,Area Harvested,2007,Ha,2109,
Azerbaijan,31,Area Harvested,2006,Ha,2004,
Azerbaijan,31,Area Harvested,2005,Ha,1626,
Azerbaijan,31,Area Harvested,2004,Ha,1490,
Azerbaijan,31,Area Harvested,2003,Ha,1457,
Azerbaijan,31,Area Harvested,2002,Ha,1354,
Azerbaijan,31,Area Harvested,2001,Ha,1258,
Azerbaijan,31,Area Harvested,2000,Ha,1260,
Azerbaijan,31,Area Harvested,1999,Ha,1334,
Azerbaijan,31,Area Harvested,1998,Ha,1360,
Azerbaijan,31,Area Harvested,1997,Ha,2857,
Azerbaijan,31,Area Harvested,1996,Ha,3000,F 
Azerbaijan,31,Area Harvested,1995,Ha,3200,F 
Azerbaijan,31,Area Harvested,1994,Ha,3000,F 
Azerbaijan,31,Area Harvested,1993,Ha,2800,F 
Azerbaijan,31,Area Harvested,1992,Ha,2800,F 
Azerbaijan,41,Yield,2007,Hg/Ha,90327,Fc
Azerbaijan,41,Yield,2006,Hg/Ha,93213,Fc
Azerbaijan,41,Yield,2005,Hg/Ha,99452,Fc
Azerbaijan,41,Yield,2004,Hg/Ha,45771,Fc
Azerbaijan,41,Yield,2003,Hg/Ha,88620,Fc
Azerbaijan,41,Yield,2002,Hg/Ha,95967,Fc
Azerbaijan,41,Yield,2001,Hg/Ha,105707,Fc
Azerbaijan,41,Yield,2000,Hg/Ha,103285,Fc
Azerbaijan,41,Yield,1999,Hg/Ha,83943,Fc
Azerbaijan,41,Yield,1998,Hg/Ha,99191,Fc
Azerbaijan,41,Yield,1997,Hg/Ha,52502,Fc
Azerbaijan,41,Yield,1996,Hg/Ha,46666,Fc
Azerbaijan,41,Yield,1995,Hg/Ha,50000,Fc
Azerbaijan,41,Yield,1994,Hg/Ha,50000,Fc
Azerbaijan,41,Yield,1993,Hg/Ha,57142,Fc
Azerbaijan,41,Yield,1992,Hg/Ha,64285,Fc
Azerbaijan,51,Production Quantity,2007,tonnes,19050,
Azerbaijan,51,Production Quantity,2006,tonnes,18680,
Azerbaijan,51,Production Quantity,2005,tonnes,16171,
Azerbaijan,51,Production Quantity,2004,tonnes,6820,
Azerbaijan,51,Production Quantity,2003,tonnes,12912,
Azerbaijan,51,Production Quantity,2002,tonnes,12994,
Azerbaijan,51,Production Quantity,2001,tonnes,13298,
Azerbaijan,51,Production Quantity,2000,tonnes,13014,
Azerbaijan,51,Production Quantity,1999,tonnes,11198,
Azerbaijan,51,Production Quantity,1998,tonnes,13490,
Azerbaijan,51,Production Quantity,1997,tonnes,15000,
Azerbaijan,51,Production Quantity,1996,tonnes,14000,
Azerbaijan,51,Production Quantity,1995,tonnes,16000,
Azerbaijan,51,Production Quantity,1994,tonnes,15000,
Azerbaijan,51,Production Quantity,1993,tonnes,16000,
Azerbaijan,51,Production Quantity,1992,tonnes,18000,
Bhutan,51,Production Quantity,2007,tonnes,16,F 
Bhutan,51,Production Quantity,2006,tonnes,16,F 
Bhutan,51,Production Quantity,2005,tonnes,16,F 
Bhutan,51,Production Quantity,2004,tonnes,16,
Bhutan,51,Production Quantity,2003,tonnes,0,NR
Bhutan,51,Production Quantity,2002,tonnes,0,NR
Bhutan,51,Production Quantity,2001,tonnes,0,NR
Bhutan,51,Production Quantity,2000,tonnes,0,NR
Bhutan,51,Production Quantity,1999,tonnes,0,NR
Bhutan,51,Production Quantity,1998,tonnes,0,NR
Bhutan,51,Production Quantity,1997,tonnes,0,NR
Bhutan,51,Production Quantity,1996,tonnes,0,NR
Bhutan,51,Production Quantity,1995,tonnes,0,NR
Bhutan,51,Production Quantity,1994,tonnes,0,NR
Bhutan,51,Production Quantity,1993,tonnes,0,NR
Bhutan,51,Production Quantity,1992,tonnes,0,NR
Bhutan,51,Production Quantity,1991,tonnes,0,NR
Bhutan,51,Production Quantity,1990,tonnes,0,NR
Bhutan,51,Production Quantity,1989,tonnes,0,NR
Bhutan,51,Production Quantity,1988,tonnes,0,NR
Bhutan,51,Production Quantity,1987,tonnes,0,NR
Bhutan,51,Production Quantity,1986,tonnes,0,NR
Bhutan,51,Production Quantity,1985,tonnes,0,NR
Bhutan,51,Production Quantity,1984,tonnes,0,NR
Bhutan,51,Production Quantity,1983,tonnes,0,NR
Bhutan,51,Production Quantity,1982,tonnes,0,NR
Bhutan,51,Production Quantity,1981,tonnes,0,NR
Bhutan,51,Production Quantity,1980,tonnes,0,NR
Bhutan,51,Production Quantity,1979,tonnes,0,NR
Bhutan,51,Production Quantity,1978,tonnes,0,NR
Bhutan,51,Production Quantity,1977,tonnes,0,NR
Bhutan,51,Production Quantity,1976,tonnes,0,NR
Bhutan,51,Production Quantity,1975,tonnes,0,NR
Bhutan,51,Production Quantity,1974,tonnes,0,NR
Bhutan,51,Production Quantity,1973,tonnes,0,NR
Bhutan,51,Production Quantity,1972,tonnes,0,NR
Bhutan,51,Production Quantity,1971,tonnes,0,NR
Bhutan,51,Production Quantity,1970,tonnes,0,NR
Bhutan,51,Production Quantity,1969,tonnes,0,NR
Bhutan,51,Production Quantity,1968,tonnes,0,NR
Bhutan,51,Production Quantity,1967,tonnes,0,NR
Bhutan,51,Production Quantity,1966,tonnes,0,NR
Bhutan,51,Production Quantity,1965,tonnes,0,NR
Bhutan,51,Production Quantity,1964,tonnes,0,NR
Bhutan,51,Production Quantity,1963,tonnes,0,NR
Bhutan,51,Production Quantity,1962,tonnes,0,NR
Bhutan,51,Production Quantity,1961,tonnes,0,NR
Bosnia and Herzegovina,31,Area Harvested,2007,Ha,300,F 
Bosnia and Herzegovina,31,Area Harvested,2006,Ha,300,F 
Bosnia and Herzegovina,31,Area Harvested,2005,Ha,230,F 
Bosnia and Herzegovina,31,Area Harvested,2004,Ha,300,F 
Bosnia and Herzegovina,31,Area Harvested,2003,Ha,200,F 
Bosnia and Herzegovina,31,Area Harvested,2002,Ha,200,F 
Bosnia and Herzegovina,31,Area Harvested,2001,Ha,210,F 
Bosnia and Herzegovina,31,Area Harvested,2000,Ha,210,F 
Bosnia and Herzegovina,31,Area Harvested,1999,Ha,210,F 
